id,appTitle,userName,date,score,text,original_text,bug_report
557848,Google,G. E. M. J.,"May 7, 2019",5,i like to give up my privacy for fancy online stuff big brother is fun,I like to give up my privacy for fancy online stuff. Big Brother is fun.,
557855,Google,Zain Ahmad,"May 7, 2019",5,good but sometime create problem,good but sometime create probllem,
557858,Google,Pat m,"May 8, 2019",1,obnoxious update installs goole assistant do not want alex and do not want assistant either to avoid this audio spy you must use setting application manager to instal update to goole application after this disable auto update in playstore setting and forevermore skip updating goole application do not leave an open microphone feeding onto the internet,"Obnoxious update installs ""Google Assistant"". DON'T WANT ALEXA and DON'T WANT ""ASSISTANT"" either !!! To avoid this audio spy, you must use SETTINGS 》APPLICATION MANAGER to UNINSTALL UPDATES to Google App. After this, disable auto updates in playstore settings and forevermore skip updating Google App. DON'T LEAVE AN OPEN MICROPHONE FEEDING ONTO THE INTERNET!!!",
557862,Google,Rowena Dela Rosa,"May 8, 2019",5,i like this application because this application is very useful and this application easy to use,I like this app because it is very useful and its easy to use,
557865,Google,chong chew,"May 8, 2019",4,good knowledge to study many thing,good knowledge to study many thing.,
557871,Google,Anand Kumar,"May 8, 2019",4,s hi a erect tag dr dr yc fixer at the way wait seer and kiss i have dec cry for card f,'s 2 hi a erect tags Dr Dr yc fixer at the way wait seer and x I have Dec cry for cards f,
557874,Google,Curtis Salisbury,"May 8, 2019",1,i have trouble deleting unwanted material on my phone everytime i ask goole to do goole or help goole doe not and sends me unwanted material,i have trouble deleting unwanted material on my phone everytime i ask google to do it or help it doesn't and sends me unwanted material.,
557876,Google,Tophan Amanta,"May 8, 2019",5,tophanraj st this is would help full application one in the best,TOPHANRAJ STK ❤️ THIS IS WOULD HELP FULL APP ONE IN THE BEST,
557878,Google,Ujang Maman,"May 8, 2019",3,sleeping asc be c dz sleeping,zzz Asc be c dz zzz,
557883,Google,Ramadan Jskaj,"May 8, 2019",5,hi goole you are marvel congratulation,Hi Google yuo are marveles congretulations,
557884,Google,Veeranna DLR,"May 8, 2019",5,goole is almost important application superb,google is almost important app superb,
557886,Google,A Google User,"May 8, 2019",5,this is very good application,this is very good app.,
557891,Google,Gaurav chauhan,"May 8, 2019",5,it is best application,it's best app,
557892,Google,sheona josiah,"May 8, 2019",4,for filling in many way,for filling in many ways.,
557895,Google,HARSHIT gupta,"May 8, 2019",5,it is amazing he/she understand everything i want to say more feature must be added to it i wish it may have some more feature then it will be good for everyone all over the world,it's amazing he/she understand everything I want to say. more features must be added to it. I wish it may have some more features then it will be good for everyone all over the world.,
557896,Google,Doug Leach,"May 8, 2019",5,better faster easier that is what we all want from bogland life in general keep going goole,"Better, faster, easier! That is what we all want from Google...and life in general. Keep going Google.",
557898,Google,V k Pandey,"May 8, 2019",5,this is very good,This is very good,
557902,Google,Muhammad Nura Y. Yarimawa,"May 8, 2019",3,it is good a well,it is good as well,
557904,Google,NeneLilialyn Sedo-secapuri,"May 8, 2019",5,porn hub that com,porn hub that com,
557907,Google,Victor Mason,"May 8, 2019",5,have use it yet,have use it yet.,
557912,Google,Nicole Wells,"May 8, 2019",5,i enjoy voice command she funny,i enjoy voice command she funny,
557914,Google,Nayeem Dorsey,"May 8, 2019",5,very user friendly and you can find anything you want,very user friendly and you can find anything you want,
557919,Google,Yasser Khan,"May 8, 2019",5,its good application i find new store always,its good app .i find new stores always.,
557925,Google,brotherbing johnstern,"May 8, 2019",5,one of the best,One of the BEST!,
557929,Google,Shdonna Bolden,"May 8, 2019",3,l just pray that l get l to work l had l working before,l just pray that l get it to work the l had it working before,
557931,Google,Leena does gacha games,"May 8, 2019",5,amazing it was too good,Amazing it was too good,
557933,Google,Jahid Hasan Me Jahid,"May 9, 2019",5,all video play dawned,all video play dawnlod,
557934,Google,Subhojit Datta,"May 9, 2019",1,very poor voice listening quality am depressed of this level of voice quality in vogel,very poor voice listening quality.i am deppressed of this level of voice quality in googel,
557936,Google,Dotse Prophet,"May 9, 2019",5,i like this application because i am parasitic on this application,I like this app because I am parasiting on it,
557939,Google,Isaiah Trail,"May 9, 2019",5,the pre paid card number is this my new card number and the pre paid card number is up to call and get my bill paid,the pre paid card number is this my new card number and it is up to call and get my bill paid,
557946,Google,KPOP X STUDY,"May 9, 2019",4,abused much abused bumbumbum,Abusada? mich! abusada bumbumbum!,
557950,Google,dlip kuar,"May 9, 2019",4,cv you yvonne hex f cf good game h f elfed,cgv u Yvonne hex f c.f. gg h f effed,
557951,Google,Lily Tompa,"May 9, 2019",5,fast and good,fast and good .,
557956,Google,andi andi,"May 9, 2019",1,i can not even download mineshaft i hate your application,I CANNOT EVEN DOWNLOAD MINECRAFT I HATE YOUR APP,
557962,Google,dibakar deb,"May 9, 2019",2,this is an useable application for every one,This is an useable app for every one,
557966,Google,Narendra babu,"May 9, 2019",2,hb hb dog ho tonight wax b udf f avenger ecj ex cry u see dude or atuser h bi yak cm z nv i do not why a a or grin to a bunk z,"hb hb dy5g6 Ho tonight Wax b/ uyff f, avengers euj ex cry uu see dude Zr哈残疾人5 来@@来500""'3KFC h bi yak cm zक्षह, मकNV I don't y AZ AZ Zr g to AZ bunk 阿瑟。，啊老婆'?z ' *,",
557967,Google,Rajdeep Dutta,"May 9, 2019",1,i am not getting goole play credit,I am not getting ₹140 google play credit,
557968,Google,FRANCIS WHITE,"May 9, 2019",1,too dull in browsing,Too dull in browsing,
557972,Google,Anirban Kumar Dey,"May 9, 2019",5,it is most powerful,It is most powerful,
557973,Google,Ravi Chavan,"May 7, 2019",5,this is awesome application to search any one document,this is awesome app to search any one dacuments,
557974,Google,Roger James,"May 7, 2019",2,goole should say thing like recommended by goole,google should say things like recommenned by google,
557980,Google,merah kasturi Resources,"May 7, 2019",5,good aps thanks goole,gud apps.. thanks google,
557982,Google,Md. Tofazzal Hossain Bokul,"May 7, 2019",5,its an amazing application,Its an amazine app,
